> Seed: 66666
> device: cuda:1
> Loading DataSet from data/ny2016_0101to0331/
> Total Hours: 2184, starting from 1
> Unify FB Graphs: False, Mix FB Graphs: False
> Training batches: 53, Validation batches: 6
> Initializing the Training Model: AR, Train type = normal
> Model Structure:
AR(
  (linear_D): Linear(in_features=7, out_features=1, bias=True)
  (linear_G): Linear(in_features=7, out_features=1, bias=True)
)
> Constructing the Optimizer: ADAM
> Using SmoothL1Loss as the Loss Function.
> Model sent to cuda:1

learning_rate = 0.01, epochs = 200, num_workers = 20
eval_freq = 5, batch_size = 32, optimizer = ADAM

Start Training!
------------------------------------------------------------------------
Training Round 1: loss = 16.689848, time_cost = 62.6347 sec (0.0373 sec per sample), RMSE-0 = 79.5886, MAPE-0 = 0.7915, MAE-0 = 15.3170
Training Round 141: loss = 3.145121, time_cost = 55.9263 sec (0.0333 sec per sample), RMSE-0 = 27.6145, MAPE-0 = 0.4424, MAE-0 = 5.8601
Training Round 142: loss = 3.131529, time_cost = 59.4562 sec (0.0354 sec per sample), RMSE-0 = 27.2521, MAPE-0 = 0.4406, MAE-0 = 5.7926
Training Round 143: loss = 3.175875, time_cost = 58.2479 sec (0.0347 sec per sample), RMSE-0 = 27.4034, MAPE-0 = 0.4419, MAE-0 = 5.8249
Training Round 144: loss = 3.179052, time_cost = 59.6214 sec (0.0355 sec per sample), RMSE-0 = 27.5869, MAPE-0 = 0.4415, MAE-0 = 5.8615
Training Round 145: loss = 3.187258, time_cost = 57.3119 sec (0.0341 sec per sample), RMSE-0 = 27.2612, MAPE-0 = 0.4400, MAE-0 = 5.7870
!!! Validation : loss = 3.768165, RMSE-0 = 27.8413, MAPE-0 = 0.4679, MAE-0 = 5.8899
Training Round 146: loss = 3.150266, time_cost = 57.6240 sec (0.0343 sec per sample), RMSE-0 = 27.2461, MAPE-0 = 0.4409, MAE-0 = 5.7992
Training Round 147: loss = 3.151607, time_cost = 61.9198 sec (0.0369 sec per sample), RMSE-0 = 27.4352, MAPE-0 = 0.4422, MAE-0 = 5.8303
Training Round 148: loss = 3.177883, time_cost = 65.6160 sec (0.0391 sec per sample), RMSE-0 = 27.4294, MAPE-0 = 0.4421, MAE-0 = 5.8373
Training Round 149: loss = 3.147187, time_cost = 60.1519 sec (0.0358 sec per sample), RMSE-0 = 27.2182, MAPE-0 = 0.4402, MAE-0 = 5.7939
Training Round 150: loss = 3.160326, time_cost = 57.4323 sec (0.0342 sec per sample), RMSE-0 = 27.1848, MAPE-0 = 0.4402, MAE-0 = 5.7837
!!! Validation : loss = 3.760087, RMSE-0 = 27.7822, MAPE-0 = 0.4619, MAE-0 = 5.8183
Training Round 151: loss = 3.210363, time_cost = 55.9702 sec (0.0333 sec per sample), RMSE-0 = 27.2585, MAPE-0 = 0.4413, MAE-0 = 5.7971
Training Round 152: loss = 3.171040, time_cost = 56.9012 sec (0.0339 sec per sample), RMSE-0 = 27.3558, MAPE-0 = 0.4411, MAE-0 = 5.8178
Training Round 153: loss = 3.160403, time_cost = 58.9232 sec (0.0351 sec per sample), RMSE-0 = 27.3371, MAPE-0 = 0.4418, MAE-0 = 5.8110
Training Round 154: loss = 3.141385, time_cost = 52.9997 sec (0.0316 sec per sample), RMSE-0 = 27.2953, MAPE-0 = 0.4404, MAE-0 = 5.8021
Training Round 155: loss = 3.165768, time_cost = 52.3752 sec (0.0312 sec per sample), RMSE-0 = 27.2277, MAPE-0 = 0.4406, MAE-0 = 5.7909
!!! Validation : loss = 3.734139, RMSE-0 = 28.1986, MAPE-0 = 0.4561, MAE-0 = 5.8467
Training Round 156: loss = 3.214208, time_cost = 56.8182 sec (0.0338 sec per sample), RMSE-0 = 27.7711, MAPE-0 = 0.4422, MAE-0 = 5.8762
Training Round 157: loss = 3.149881, time_cost = 57.0515 sec (0.0340 sec per sample), RMSE-0 = 27.1975, MAPE-0 = 0.4408, MAE-0 = 5.7860
Training Round 158: loss = 3.169486, time_cost = 56.0693 sec (0.0334 sec per sample), RMSE-0 = 27.2520, MAPE-0 = 0.4412, MAE-0 = 5.7991
Training Round 159: loss = 3.200746, time_cost = 58.8350 sec (0.0350 sec per sample), RMSE-0 = 27.2696, MAPE-0 = 0.4410, MAE-0 = 5.8025
Training Round 160: loss = 3.176552, time_cost = 57.1215 sec (0.0340 sec per sample), RMSE-0 = 27.2744, MAPE-0 = 0.4403, MAE-0 = 5.7927
!!! Validation : loss = 3.768118, RMSE-0 = 28.0615, MAPE-0 = 0.4562, MAE-0 = 5.8230
Training Round 161: loss = 3.178682, time_cost = 60.0935 sec (0.0358 sec per sample), RMSE-0 = 27.1738, MAPE-0 = 0.4407, MAE-0 = 5.7837
Training Round 162: loss = 3.137171, time_cost = 59.4804 sec (0.0354 sec per sample), RMSE-0 = 27.1989, MAPE-0 = 0.4406, MAE-0 = 5.7869
Training Round 163: loss = 3.157517, time_cost = 59.6947 sec (0.0356 sec per sample), RMSE-0 = 27.4778, MAPE-0 = 0.4411, MAE-0 = 5.8245
Training Round 164: loss = 3.151197, time_cost = 57.7862 sec (0.0344 sec per sample), RMSE-0 = 27.1357, MAPE-0 = 0.4408, MAE-0 = 5.7830
Training Round 165: loss = 3.159962, time_cost = 50.9276 sec (0.0303 sec per sample), RMSE-0 = 27.1124, MAPE-0 = 0.4404, MAE-0 = 5.7729
!!! Validation : loss = 3.856009, RMSE-0 = 28.6471, MAPE-0 = 0.4561, MAE-0 = 5.9034
Training Round 166: loss = 3.167076, time_cost = 55.8088 sec (0.0332 sec per sample), RMSE-0 = 27.2666, MAPE-0 = 0.4398, MAE-0 = 5.7855
Training Round 167: loss = 3.155939, time_cost = 58.9673 sec (0.0351 sec per sample), RMSE-0 = 27.2661, MAPE-0 = 0.4409, MAE-0 = 5.7959
Training Round 168: loss = 3.157884, time_cost = 56.7309 sec (0.0338 sec per sample), RMSE-0 = 27.2396, MAPE-0 = 0.4404, MAE-0 = 5.7805
Training Round 169: loss = 3.158279, time_cost = 57.0613 sec (0.0340 sec per sample), RMSE-0 = 27.3540, MAPE-0 = 0.4413, MAE-0 = 5.8200
Training Round 170: loss = 3.159509, time_cost = 56.3331 sec (0.0336 sec per sample), RMSE-0 = 27.2605, MAPE-0 = 0.4402, MAE-0 = 5.7963
!!! Validation : loss = 3.722956, RMSE-0 = 27.8967, MAPE-0 = 0.4579, MAE-0 = 5.8235
Training Round 171: loss = 3.179614, time_cost = 58.5516 sec (0.0349 sec per sample), RMSE-0 = 27.1276, MAPE-0 = 0.4406, MAE-0 = 5.7792
Training Round 172: loss = 3.133331, time_cost = 55.7890 sec (0.0332 sec per sample), RMSE-0 = 27.1173, MAPE-0 = 0.4400, MAE-0 = 5.7697
Training Round 173: loss = 3.149281, time_cost = 52.9856 sec (0.0316 sec per sample), RMSE-0 = 27.2117, MAPE-0 = 0.4406, MAE-0 = 5.7920
Training Round 174: loss = 3.129651, time_cost = 61.3103 sec (0.0365 sec per sample), RMSE-0 = 27.1768, MAPE-0 = 0.4400, MAE-0 = 5.7763
Training Round 175: loss = 3.164910, time_cost = 57.0914 sec (0.0340 sec per sample), RMSE-0 = 27.3363, MAPE-0 = 0.4415, MAE-0 = 5.8111
!!! Validation : loss = 3.727806, RMSE-0 = 28.8871, MAPE-0 = 0.4537, MAE-0 = 5.9388
Training Round 176: loss = 3.173260, time_cost = 54.9838 sec (0.0327 sec per sample), RMSE-0 = 27.5390, MAPE-0 = 0.4415, MAE-0 = 5.8369
Training Round 177: loss = 3.157192, time_cost = 59.3765 sec (0.0354 sec per sample), RMSE-0 = 27.3337, MAPE-0 = 0.4411, MAE-0 = 5.8079
Training Round 178: loss = 3.138856, time_cost = 59.4082 sec (0.0354 sec per sample), RMSE-0 = 27.1470, MAPE-0 = 0.4407, MAE-0 = 5.7722
Training Round 179: loss = 3.126002, time_cost = 56.6519 sec (0.0337 sec per sample), RMSE-0 = 27.1702, MAPE-0 = 0.4397, MAE-0 = 5.7752
Training Round 180: loss = 3.174828, time_cost = 59.8151 sec (0.0356 sec per sample), RMSE-0 = 27.3699, MAPE-0 = 0.4417, MAE-0 = 5.8214
!!! Validation : loss = 3.728740, RMSE-0 = 28.1688, MAPE-0 = 0.4564, MAE-0 = 5.8378
Training Round 181: loss = 3.150861, time_cost = 54.9819 sec (0.0327 sec per sample), RMSE-0 = 27.1692, MAPE-0 = 0.4407, MAE-0 = 5.7800
Training Round 182: loss = 3.186284, time_cost = 58.4642 sec (0.0348 sec per sample), RMSE-0 = 27.2993, MAPE-0 = 0.4411, MAE-0 = 5.8118
Training Round 183: loss = 3.180024, time_cost = 60.6273 sec (0.0361 sec per sample), RMSE-0 = 27.5613, MAPE-0 = 0.4417, MAE-0 = 5.8354
Training Round 184: loss = 3.150327, time_cost = 60.2290 sec (0.0359 sec per sample), RMSE-0 = 27.2191, MAPE-0 = 0.4406, MAE-0 = 5.7895
Training Round 185: loss = 3.147969, time_cost = 63.9320 sec (0.0381 sec per sample), RMSE-0 = 27.0400, MAPE-0 = 0.4403, MAE-0 = 5.7658
!!! Validation : loss = 3.885596, RMSE-0 = 27.8301, MAPE-0 = 0.4645, MAE-0 = 5.8545
Training Round 186: loss = 3.188489, time_cost = 61.2928 sec (0.0365 sec per sample), RMSE-0 = 27.3911, MAPE-0 = 0.4408, MAE-0 = 5.8176
Training Round 187: loss = 3.166761, time_cost = 57.7999 sec (0.0344 sec per sample), RMSE-0 = 27.2443, MAPE-0 = 0.4401, MAE-0 = 5.7900
Training Round 188: loss = 3.139508, time_cost = 58.7458 sec (0.0350 sec per sample), RMSE-0 = 27.1251, MAPE-0 = 0.4405, MAE-0 = 5.7769
Training Round 189: loss = 3.185417, time_cost = 52.1316 sec (0.0310 sec per sample), RMSE-0 = 27.0621, MAPE-0 = 0.4402, MAE-0 = 5.7634
Training Round 190: loss = 3.133096, time_cost = 58.2558 sec (0.0347 sec per sample), RMSE-0 = 27.1549, MAPE-0 = 0.4404, MAE-0 = 5.7728
!!! Validation : loss = 3.724744, RMSE-0 = 27.7933, MAPE-0 = 0.4600, MAE-0 = 5.8001
Training Round 191: loss = 3.168647, time_cost = 59.8994 sec (0.0357 sec per sample), RMSE-0 = 27.2287, MAPE-0 = 0.4409, MAE-0 = 5.7877
Training Round 192: loss = 3.211583, time_cost = 57.4993 sec (0.0342 sec per sample), RMSE-0 = 27.4234, MAPE-0 = 0.4414, MAE-0 = 5.8300
Training Round 193: loss = 3.154561, time_cost = 56.6751 sec (0.0338 sec per sample), RMSE-0 = 27.2360, MAPE-0 = 0.4401, MAE-0 = 5.7875
Training Round 194: loss = 3.147853, time_cost = 59.0184 sec (0.0352 sec per sample), RMSE-0 = 27.2575, MAPE-0 = 0.4407, MAE-0 = 5.7950
Training Round 195: loss = 3.144104, time_cost = 56.1624 sec (0.0334 sec per sample), RMSE-0 = 27.1362, MAPE-0 = 0.4404, MAE-0 = 5.7682
!!! Validation : loss = 3.745086, RMSE-0 = 27.9377, MAPE-0 = 0.4580, MAE-0 = 5.8320
Training Round 196: loss = 3.158007, time_cost = 59.1442 sec (0.0352 sec per sample), RMSE-0 = 27.2446, MAPE-0 = 0.4403, MAE-0 = 5.7902
Training Round 197: loss = 3.142161, time_cost = 56.9455 sec (0.0339 sec per sample), RMSE-0 = 27.4637, MAPE-0 = 0.4424, MAE-0 = 5.8268
Training Round 198: loss = 3.163711, time_cost = 57.8177 sec (0.0344 sec per sample), RMSE-0 = 27.4311, MAPE-0 = 0.4429, MAE-0 = 5.8308
Training Round 199: loss = 3.160903, time_cost = 56.0909 sec (0.0334 sec per sample), RMSE-0 = 27.3100, MAPE-0 = 0.4405, MAE-0 = 5.7938
Training Round 200: loss = 3.165453, time_cost = 54.3172 sec (0.0324 sec per sample), RMSE-0 = 27.3415, MAPE-0 = 0.4403, MAE-0 = 5.8000
!!! Validation : loss = 3.723925, RMSE-0 = 28.3205, MAPE-0 = 0.4573, MAE-0 = 5.8568
> Training finished.

> device: cuda:1
> Loading model_save/20220402_18_22_14.pth
> Model Structure:
AR(
  (linear_D): Linear(in_features=7, out_features=1, bias=True)
  (linear_G): Linear(in_features=7, out_features=1, bias=True)
)
> Model sent to cuda:1
> Loading DataSet from data/ny2016_0101to0331/
> Total Hours: 2184, starting from 1
> Unify FB Graphs: False, Mix FB Graphs: False
> Validation batches: 6, Test batches: 11
> Metrics Evaluations for Validation Set:
Demand:
RMSE-0 = 213.5350, RMSE-3 = 282.7957, RMSE-5 = 296.9650
MAPE-0 = 0.8008, MAPE-3 = 0.6817, MAPE-5 = 0.5479
MAE-0 = 45.7999, MAE-3 = 78.8957, MAE-5 = 88.8260
OD:
RMSE-0 = 27.8122, RMSE-3 = 46.7111, RMSE-5 = 53.1883
MAPE-0 = 0.4651, MAPE-3 = 0.3930, MAPE-5 = 0.3639
MAE-0 = 5.8472, MAE-3 = 14.7937, MAE-5 = 18.6647
> Metrics Evaluations for Test Set:
Demand:
RMSE-0 = 124.7427, RMSE-3 = 165.2147, RMSE-5 = 176.6445
MAPE-0 = 0.5597, MAPE-3 = 0.4111, MAPE-5 = 0.3641
MAE-0 = 37.4329, MAE-3 = 64.2452, MAE-5 = 72.9105
OD:
RMSE-0 = 25.4056, RMSE-3 = 43.5492, RMSE-5 = 49.8539
MAPE-0 = 0.4403, MAPE-3 = 0.3798, MAPE-5 = 0.3528
MAE-0 = 5.4992, MAE-3 = 13.9453, MAE-5 = 17.5141
> Evaluation finished.
